"changedFields","ibisProductId","ibisSourceId","newPublished","newSourcePrice","newStockQty","newStockStatus","nikProductId","nikSourceId","oldPublished","oldSourcePrice","oldStockQty","oldStockStatus","sku"
"stockQty","69e9f2bf2eeb571971d5c699","94970","true","9.46","1","instock","69b43d9bc23d34935c3acde5","3259","true","9.46","10","instock","230FR31"
"sourcePrice|stockQty|published","69e9f2bf2eeb571971d5c691","94968","true","9.5","26","instock","69b43d9bc23d34935c3acdee","3263","false","0","15","instock","304CU12"
"stockQty","69e9f2be2eeb571971d5c689","94966","true","16.36","2","instock","69b43d9cc23d34935c3acdf7","3265","true","16.36","1","instock","307TK01"
"stockQty","69e9f2be2eeb571971d5c681","94964","true","1.02","104","instock","69b43d9cc23d34935c3ace00","3267","true","1.02","81","instock","502FC07"
"stockQty","69e9f2bd2eeb571971d5c671","94960","true","2.45","15","instock","69b43d9cc23d34935c3ace09","3269","true","2.45","23","instock","502FC04"
"stockQty","69e9f2bd2eeb571971d5c679","94962","true","2.3","79","instock","69b43d9dc23d34935c3ace12","3271","true","2.3","75","instock","502FC05"
"sourcePrice|stockQty","69e9f2bd2eeb571971d5c669","94958","true","3.3","63","instock","69b43d9dc23d34935c3ace1b","3275","true","3.32","19","instock","200FR49"
"sourcePrice|published","69e9f2bc2eeb571971d5c661","94956","true","5.11","0","outofstock","69b43d9dc23d34935c3ace24","3277","false","0","0","outofstock","200FR44"
"sourcePrice|stockQty","69e9f2bc2eeb571971d5c659","94954","true","6.4","7","instock","69b43d9dc23d34935c3ace2d","3279","true","7.36","5","instock","200FR34"
"stockQty","69e9f2bc2eeb571971d5c651","94952","true","19.43","9","instock","69b43d9ec23d34935c3ace36","3283","true","19.43","10","instock","138ZN04"
"stockQty|stockStatus","69e9f2bb2eeb571971d5c649","94950","true","19.43","0","outofstock","69b43d9ec23d34935c3ace3f","3285","true","19.43","1","instock","138ZN05"
"sourcePrice","69e9f2bb2eeb571971d5c641","94948","true","10.5","10","instock","69b43d9ec23d34935c3ace48","3287","true","12.08","10","instock","138BH04"
"stockQty","69e9eaf52eeb571971d51390","83082","true","4.35","9","instock","69b43d9fc23d34935c3ace51","3295","true","4.35","16","instock","143AR05"
"stockQty|stockStatus","69e9f2ba2eeb571971d5c62f","94943","true","4.86","2","instock","69b43d9fc23d34935c3ace5a","3297","true","4.86","0","outofstock","320AK01"
"stockQty|stockStatus","69e9f2bb2eeb571971d5c638","94946","true","4.86","18","instock","69b43d9fc23d34935c3ace63","3299","true","4.86","0","outofstock","320AK00"
"stockQty","69e9f2b92eeb571971d5c617","94936","true","4.35","6","instock","69b43da0c23d34935c3ace75","3305","true","4.35","3","instock","600MD95"
"sourcePrice|stockQty","69e9f2ba2eeb571971d5c61f","94938","true","6.14","2","instock","69b43da0c23d34935c3ace7e","3307","true","0","8","instock","600MD104"
"sourcePrice","69e9f2b92eeb571971d5c60f","94934","true","3.32","1","instock","69b43da0c23d34935c3ace87","3309","true","0","1","instock","600MD105"
"stockQty","69e9f2b92eeb571971d5c607","94932","true","3.83","13","instock","69b43da1c23d34935c3ace90","3313","true","3.83","11","instock","600MD103"
"stockQty|stockStatus","69e9eaf42eeb571971d51388","83080","true","12.27","0","outofstock","69b43da1c23d34935c3acea2","3317","true","12.27","6","instock","148SI04"
"sourcePrice","69e9eaf42eeb571971d51380","83078","true","19.5","3","instock","69b43da2c23d34935c3aceab","3319","true","22.43","3","instock","148IG21"
"stockQty","69e9eaf42eeb571971d51378","83076","true","11.25","2","instock","69b43da2c23d34935c3aceb4","3321","true","11.25","6","instock","148IG22"
"sourcePrice|stockQty","69e9eaf32eeb571971d51370","83074","true","12","4","instock","69b43da2c23d34935c3acebd","3323","true","8.44","14","instock","148IG19"
"sourcePrice|stockQty|stockStatus","69e9eaf32eeb571971d51368","83072","true","9.46","1","instock","69b43da3c23d34935c3acec6","3325","true","0","0","outofstock","148IG08"
"sourcePrice|stockQty|stockStatus|published","69e9eaf32eeb571971d51360","83070","true","23.01","1","instock","69b43da3c23d34935c3acecf","3327","false","0","0","outofstock","148PH15"
"sourcePrice|stockQty","69e9eaf22eeb571971d51358","83068","true","10.5","9","instock","69b43da3c23d34935c3aced8","3329","true","9.46","6","instock","148ZN13"
"sourcePrice|stockQty","69e9eaf22eeb571971d51350","83066","true","6.39","13","instock","69b43da3c23d34935c3acee1","3335","true","8.44","17","instock","148EG00"
"stockQty","69e9eaf22eeb571971d51348","83064","true","8.44","6","instock","69b43da4c23d34935c3aceea","3337","true","8.44","14","instock","148EG01"
"sourcePrice|stockQty","69e9eaf12eeb571971d51340","83062","true","8.5","19","instock","69b43da4c23d34935c3acef3","3339","true","8.44","20","instock","148VE00"
"sourcePrice","69e9eaf12eeb571971d51338","83060","true","10.99","0","outofstock","69b43da4c23d34935c3acefc","3343","true","0","0","outofstock","119AC01"
"stockQty","69e9eaf12eeb571971d51330","83058","true","16.36","1","instock","69b43da5c23d34935c3acf05","3345","true","16.36","2","instock","120IG12"
"sourcePrice|stockQty","69e9f2b82eeb571971d5c5f7","94928","true","1.5","4","instock","69b43da5c23d34935c3acf17","3349","true","1.73","50","instock","304CU01"
"sourcePrice|stockQty","69e9f2b82eeb571971d5c5ef","94926","true","1.8","109","instock","69b43da5c23d34935c3acf20","3351","true","1.79","46","instock","304CU03"
"sourcePrice|stockQty","69e9f2b72eeb571971d5c5df","94923","true","7.5","20","instock","69b43da6c23d34935c3acf29","3353","true","8.63","14","instock","110AE05"
"stockQty","69e9f2b72eeb571971d5c5e7","94924","true","8.59","4","instock","69b43da6c23d34935c3acf32","3355","true","8.59","20","instock","110AE07"
"stockQty","69e9eaf02eeb571971d51320","83054","true","24.54","3","instock","69b43da6c23d34935c3acf3b","3357","true","24.54","1","instock","120CY22"
"stockQty|stockStatus","69e9eaf02eeb571971d51318","83052","true","6.39","4","instock","69b43da7c23d34935c3acf44","3359","true","6.39","0","outofstock","120AK03"
"stockQty","69e9eaef2eeb571971d51308","83048","true","11.5","3","instock","69b43da7c23d34935c3acf56","3363","true","11.5","1","instock","120AE01"
"stockQty|stockStatus","69e9eaef2eeb571971d51300","83046","true","9.97","2","instock","69b43da7c23d34935c3acf5f","3365","true","9.97","0","outofstock","120AE02"
"stockQty","69e9eaee2eeb571971d512f8","83044","true","19.68","8","instock","69b43da8c23d34935c3acf68","3367","true","19.68","6","instock","120ZN22"
"sourcePrice|stockQty","69e9eaee2eeb571971d512e8","83040","true","14.5","1","instock","69b43da8c23d34935c3acf7a","3373","true","9.46","5","instock","120GR03"
"stockQty|stockStatus","69e9eaed2eeb571971d512d8","83036","true","4.35","1","instock","69b43da9c23d34935c3acf8c","3377","true","4.35","0","outofstock","120ID02"
"stockQty|stockStatus","69e9eaec2eeb571971d512d0","83034","true","9.46","3","instock","69b43da9c23d34935c3acf95","3379","true","9.46","0","outofstock","119MI00"
"stockQty","69e9eaec2eeb571971d512c8","83032","true","12.27","7","instock","69b43da9c23d34935c3acf9e","3381","true","12.27","5","instock","119MI01"
"stockQty","69e9eaec2eeb571971d512c0","83030","true","6.14","5","instock","69b43daac23d34935c3acfa7","3383","true","6.14","4","instock","120ZN04"
"sourcePrice|stockQty","69e9f2b62eeb571971d5c5d7","94922","true","9.46","2","instock","69b43daac23d34935c3acfb0","3385","true","0","9","instock","113BH03"
"stockQty","69e9f2b62eeb571971d5c5cf","94920","true","7.41","7","instock","69b43daac23d34935c3acfb9","3387","true","7.41","3","instock","113CY05"
"stockQty","69e9eaeb2eeb571971d512b8","83028","true","14.32","5","instock","69b43dabc23d34935c3acfc2","3389","true","14.32","3","instock","117MC00"
"sourcePrice|published","69e9eaeb2eeb571971d512b0","83026","true","17.38","0","outofstock","69b43dabc23d34935c3acfcb","3391","false","0","0","outofstock","117PL00"
"sourcePrice|published","69e9eaea2eeb571971d512a0","83022","true","18.41","0","outofstock","69b43dacc23d34935c3acfdd","3395","false","0","0","outofstock","117AC04"
"sourcePrice|stockQty","69e9eaea2eeb571971d51298","83020","true","13.29","5","instock","69b43dacc23d34935c3acfe6","3397","true","0","2","instock","117AC05"
"stockQty","69e9eaea2eeb571971d51290","83018","true","19.43","3","instock","69b43dacc23d34935c3acfef","3399","true","19.43","8","instock","117ZN20"
"sourcePrice|stockQty","69e9eae92eeb571971d51288","83016","true","12.5","5","instock","69b43dacc23d34935c3acff8","3401","true","14.38","17","instock","117IG10"
"stockQty","69e9eae92eeb571971d51280","83014","true","24.54","3","instock","69b43dadc23d34935c3ad001","3403","true","24.54","2","instock","117IG08"
"stockQty","69e9eae82eeb571971d51270","83010","true","16.36","8","instock","69b43dadc23d34935c3ad013","3407","true","16.36","7","instock","117IG06"
"stockQty","69e9e7292eeb571971d4bc11","101520","true","13.29","5","instock","69b43daec23d34935c3ad01c","3409","true","13.29","19","instock","117BY10"
"stockQty","69e9eae82eeb571971d51268","83007","true","3.48","21","instock","69b43daec23d34935c3ad025","3413","true","3.48","29","instock","139ZW04"
"stockQty","69e9eae82eeb571971d51260","83005","true","3.07","33","instock","69b43daec23d34935c3ad02e","3415","true","3.07","17","instock","139ZW07"
"stockQty","69e9eae72eeb571971d51250","83001","true","4.86","4","instock","69b43dafc23d34935c3ad040","3421","true","4.86","3","instock","139ZW16"
"sourcePrice|stockQty","69e9f2b62eeb571971d5c5c7","94918","true","10.5","15","instock","69b43dafc23d34935c3ad049","3423","true","12.08","10","instock","807PE01"
"sourcePrice|stockQty","69e9eae72eeb571971d51248","82998","true","4.35","4","instock","69b43dafc23d34935c3ad052","3425","true","0","3","instock","143CY06"
"sourcePrice|published","69e9f2b52eeb571971d5c5bf","94916","true","6.14","0","outofstock","69b43db0c23d34935c3ad05b","3431","false","0","0","outofstock","210FR14"
"sourcePrice|stockQty|stockStatus|published","69e9f2b52eeb571971d5c5b7","94914","true","6.14","0","outofstock","69b43db0c23d34935c3ad064","3433","false","0","1","instock","210FR13"
"stockQty","69e9f2b52eeb571971d5c5ae","94912","true","4.86","6","instock","69b43db0c23d34935c3ad06d","3437","true","4.86","13","instock","208FR20"
"sourcePrice|stockQty","69e9f2b42eeb571971d5c5a6","94910","true","0.6","193","instock","69b43db1c23d34935c3ad076","3439","true","0.61","221","instock","208FR21"
"sourcePrice|stockQty","69e9eae62eeb571971d51237","82994","true","7.5","16","instock","69b43db1c23d34935c3ad088","3443","true","8.63","9","instock","143GR04"
"stockQty","69e9f2b42eeb571971d5c59d","94908","true","34.77","4","instock","69b43db1c23d34935c3ad091","3445","true","34.77","3","instock","819PE14"
"stockQty","69e9f2b42eeb571971d5c595","94906","true","27.61","4","instock","69b43db2c23d34935c3ad09a","3447","true","27.61","1","instock","110AR01"
"sourcePrice|stockQty","69e9f2b32eeb571971d5c58d","94904","true","26.5","9","instock","69b43db2c23d34935c3ad0a3","3449","true","26.59","13","instock","323CU01"
"stockQty","69e9f2b32eeb571971d5c585","94901","true","11.5","4","instock","69b43db2c23d34935c3ad0ac","3451","true","11.5","6","instock","307LG13"
"sourcePrice|stockQty","69e9f2b32eeb571971d5c57d","94900","true","3.5","23","instock","69b43db3c23d34935c3ad0b5","3453","true","3.48","18","instock","140AR21"
"stockQty","69e9f2b22eeb571971d5c575","94898","true","21.47","1","instock","69b43db3c23d34935c3ad0be","3455","true","21.47","2","instock","161ZN05"
"sourcePrice|published","69e9f2b22eeb571971d5c56d","94896","true","23.01","0","outofstock","69b43db3c23d34935c3ad0c7","3457","false","0","0","outofstock","161MI01"
"stockQty|stockStatus","69e9f2b22eeb571971d5c564","94894","true","18.41","5","instock","69b43db3c23d34935c3ad0d0","3459","true","18.41","0","outofstock","161AK00"
"stockQty","69e9f2b12eeb571971d5c55b","94892","true","17.9","3","instock","69b43db4c23d34935c3ad0d9","3461","true","17.9","1","instock","161CY04"
"stockQty|stockStatus","69e9f2b12eeb571971d5c552","94891","true","19.43","1","instock","69b43db4c23d34935c3ad0e2","3463","true","19.43","0","outofstock","161FA00"
"stockQty","69e9f2b02eeb571971d5c541","94887","true","17.38","8","instock","69b43db5c23d34935c3ad0f4","3467","true","17.38","6","instock","161CY02"
"sourcePrice|stockQty","69e9eae52eeb571971d5122f","82992","true","18","11","instock","69b43db5c23d34935c3ad0fd","3469","true","20.7","10","instock","117GR03"
"stockQty","69e9eae52eeb571971d51227","82990","true","18.41","2","instock","69b43db5c23d34935c3ad106","3473","true","18.41","3","instock","171ID31"
"stockQty","69e9eae52eeb571971d5121f","82988","true","17.38","12","instock","69b43db5c23d34935c3ad10f","3475","true","17.38","8","instock","117EG00"
"stockQty","69e9eae42eeb571971d51216","82986","true","21.47","21","instock","69b43db6c23d34935c3ad118","3477","true","21.47","25","instock","117MI09"
"stockQty","69e9eae42eeb571971d5120e","82982","true","9.46","3","instock","69b43db6c23d34935c3ad121","3481","true","9.46","6","instock","148ID09"
"sourcePrice|stockQty","69e9eae42eeb571971d51206","82980","true","3.32","10","instock","69b43db6c23d34935c3ad12a","3483","true","0","14","instock","139EG01"
"stockQty","69e9eae32eeb571971d511fe","82978","true","6.39","12","instock","69b43db7c23d34935c3ad133","3485","true","6.39","15","instock","139BY08"
"stockQty","69e9eae32eeb571971d511f6","82975","true","8.44","2","instock","69b43db7c23d34935c3ad13c","3487","true","8.44","1","instock","145SL01"
"sourcePrice|stockQty|stockStatus|published","69e9eae22eeb571971d511e6","82971","true","26.59","0","outofstock","69b43db8c23d34935c3ad157","3495","false","0","3","instock","145GR01"
"stockQty","69e9eae22eeb571971d511de","82969","true","2.3","7","instock","69b43db8c23d34935c3ad160","3497","true","2.3","6","instock","141IG01"
"stockQty|stockStatus","69e9eae12eeb571971d511c6","82963","true","4.35","2","instock","69b43db9c23d34935c3ad17b","3505","true","4.35","0","outofstock","141AR02"
"sourcePrice|stockQty|stockStatus","69e9eae02eeb571971d511be","82961","true","7.98","1","instock","69b43db9c23d34935c3ad184","3507","true","7.67","0","outofstock","142AR05"
"stockQty","69e9f2b02eeb571971d5c539","94885","true","2.05","208","instock","69b43dbac23d34935c3ad18d","3509","true","2.05","130","instock","820PE604"
"sourcePrice|stockQty","69e9eae02eeb571971d511b6","82959","true","16.5","8","instock","69b43dbac23d34935c3ad196","3511","true","18.98","5","instock","155AE01"
"stockQty","69e9f2af2eeb571971d5c531","94883","true","8.44","18","instock","69b43dbac23d34935c3ad19f","3513","true","8.44","10","instock","156LG03"
"sourcePrice|published","69e9eae02eeb571971d511ae","82957","true","17.5","0","outofstock","69b43dbac23d34935c3ad1a8","3515","false","0","0","outofstock","120GR04"
"stockQty|stockStatus","69e9eadf2eeb571971d511a6","82955","true","17.64","1","instock","69b43dbbc23d34935c3ad1b1","3517","true","17.64","0","outofstock","148ZN18"
"stockQty","69e9f2af2eeb571971d5c529","94881","true","0.77","90","instock","69b43dbbc23d34935c3ad1ba","3521","true","0.77","107","instock","817PE00"
"stockQty","69e9f2af2eeb571971d5c521","94879","true","0.77","153","instock","69b43dbbc23d34935c3ad1c3","3523","true","0.77","97","instock","817PE01"
"sourcePrice|stockQty","69e9f2ae2eeb571971d5c519","94877","true","0.77","88","instock","69b43dbcc23d34935c3ad1cc","3525","true","0","45","instock","817PE17"
"stockQty","69e9f2ae2eeb571971d5c511","94875","true","0.77","108","instock","69b43dbcc23d34935c3ad1d5","3527","true","0.77","87","instock","817PE02"
"stockQty","69e9f2ae2eeb571971d5c509","94873","true","0.77","118","instock","69b43dbcc23d34935c3ad1de","3529","true","0.77","97","instock","817PE03"
"stockQty","69e9f2ad2eeb571971d5c501","94871","true","0.77","125","instock","69b43dbcc23d34935c3ad1e7","3531","true","0.77","150","instock","817PE05"
"stockQty","69e9f2ad2eeb571971d5c4f9","94869","true","0.77","87","instock","69b43dbdc23d34935c3ad1f0","3533","true","0.77","117","instock","817PE18"
"stockQty","69e9f2ad2eeb571971d5c4f1","94867","true","0.77","78","instock","69b43dbdc23d34935c3ad1f9","3535","true","0.77","85","instock","817PE06"
"stockQty","69e9f2ac2eeb571971d5c4e9","94865","true","0.77","103","instock","69b43dbdc23d34935c3ad202","3537","true","0.77","83","instock","817PE07"
"sourcePrice|stockQty","69e9f2ac2eeb571971d5c4e1","94863","true","0.7","116","instock","69b43dbec23d34935c3ad20b","3539","true","0.81","100","instock","817PE09"
"stockQty","69e9f2ac2eeb571971d5c4d9","94861","true","0.77","117","instock","69b43dbec23d34935c3ad214","3541","true","0.77","169","instock","817PE10"
"stockQty","69e9f2ab2eeb571971d5c4d1","94859","true","0.77","105","instock","69b43dbec23d34935c3ad21d","3543","true","0.77","167","instock","817PE11"
"stockQty","69e9f2ab2eeb571971d5c4c1","94855","true","0.77","45","instock","69b43dbfc23d34935c3ad226","3545","true","0.77","205","instock","817PE12"
"stockQty","69e9f2ab2eeb571971d5c4c9","94857","true","0.77","132","instock","69b43dbfc23d34935c3ad22f","3547","true","0.77","37","instock","817PE13"
"sourcePrice|stockQty","69e9f2aa2eeb571971d5c4b9","94853","true","0.7","200","instock","69b43dbfc23d34935c3ad238","3549","true","0.81","255","instock","817PE14"
"sourcePrice|stockQty","69e9f2aa2eeb571971d5c4b1","94851","true","21.5","12","instock","69b43dbfc23d34935c3ad241","3551","true","24.73","6","instock","812PE07"
"sourcePrice|stockQty","69e9f2aa2eeb571971d5c4a9","94849","true","48","16","instock","69b43dc0c23d34935c3ad24a","3553","true","55.2","9","instock","802PE16"
"sourcePrice|published","69e9f2a92eeb571971d5c4a1","94847","true","50.11","0","outofstock","69b43dc0c23d34935c3ad253","3555","false","0","0","outofstock","802PE01"
"stockQty|stockStatus","69e9f2a92eeb571971d5c499","94845","true","0.61","6","instock","69b43dc0c23d34935c3ad25c","3559","true","0.61","0","outofstock","600MD83"
